date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:50:52	1111/1111	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2016%20Nov%202021%2009:54:46%20GMT	https://themeim.com/demo/senatory/assets/icon/Repeat-Grid.svg	F:/Websites%20Raw/Political%20Portfolio%20HTML/senatory%20HTML/themeim.com/demo/senatory/assets/icon/Repeat-Grid.svg	(from https://themeim.com/demo/senatory/news-single.html)
16:50:53	14615/14615	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Feb%202022%2009:23:10%20GMT	https://themeim.com/demo/senatory/assets/img/shape-08.png	F:/Websites%20Raw/Political%20Portfolio%20HTML/senatory%20HTML/themeim.com/demo/senatory/assets/img/shape-08.png	(from https://themeim.com/demo/senatory/contact.html)
16:50:53	867/867	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Feb%202022%2009:22:26%20GMT	https://themeim.com/demo/senatory/assets/img/Ellipse-04.png	F:/Websites%20Raw/Political%20Portfolio%20HTML/senatory%20HTML/themeim.com/demo/senatory/assets/img/Ellipse-04.png	(from https://themeim.com/demo/senatory/contact.html)
16:50:54	36280/36280	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Feb%202022%2009:22:12%20GMT	https://themeim.com/demo/senatory/assets/img/contact-01.png	F:/Websites%20Raw/Political%20Portfolio%20HTML/senatory%20HTML/themeim.com/demo/senatory/assets/img/contact-01.png	(from https://themeim.com/demo/senatory/contact.html)
16:50:54	444376/444376	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Apr%202022%2023:51:24%20GMT	https://themeim.com/demo/senatory/assets/img/contact-bg-02.png	F:/Websites%20Raw/Political%20Portfolio%20HTML/senatory%20HTML/themeim.com/demo/senatory/assets/img/contact-bg-02.png	(from https://themeim.com/demo/senatory/contact.html)
16:50:55	52857/52857	---M--	200	added ('OK')	image/png	date:Tue,%2008%20Feb%202022%2009:22:14%20GMT	https://themeim.com/demo/senatory/assets/img/contact-02.png	F:/Websites%20Raw/Political%20Portfolio%20HTML/senatory%20HTML/themeim.com/demo/senatory/assets/img/contact-02.png	(from https://themeim.com/demo/senatory/contact.html)
16:50:57	24360/24360	---M--	200	added ('OK')	font/woff	date:Tue,%2014%20Jun%202022%2005:24:04%20GMT	https://themeim.com/demo/senatory/assets/fonts/flaticon.woff	F:/Websites%20Raw/Political%20Portfolio%20HTML/senatory%20HTML/themeim.com/demo/senatory/assets/fonts/flaticon.woff	(from https://themeim.com/demo/senatory/assets/css/flaticon.css)
16:50:57	20236/20236	---M--	200	added ('OK')	font/woff2	date:Tue,%2014%20Jun%202022%2005:24:04%20GMT	https://themeim.com/demo/senatory/assets/fonts/flaticon.woff2	F:/Websites%20Raw/Political%20Portfolio%20HTML/senatory%20HTML/themeim.com/demo/senatory/assets/fonts/flaticon.woff2	(from https://themeim.com/demo/senatory/assets/css/flaticon.css)
16:50:58	43684/43684	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2014%20Jun%202022%2005:24:04%20GMT	https://themeim.com/demo/senatory/assets/fonts/flaticon.eot	F:/Websites%20Raw/Political%20Portfolio%20HTML/senatory%20HTML/themeim.com/demo/senatory/assets/fonts/flaticon.eot	(from https://themeim.com/demo/senatory/assets/css/flaticon.css)
16:50:58	43516/43516	---M--	200	added ('OK')	font/ttf	date:Tue,%2014%20Jun%202022%2005:24:04%20GMT	https://themeim.com/demo/senatory/assets/fonts/flaticon.ttf	F:/Websites%20Raw/Political%20Portfolio%20HTML/senatory%20HTML/themeim.com/demo/senatory/assets/fonts/flaticon.ttf	(from https://themeim.com/demo/senatory/assets/css/flaticon.css)
16:50:58	432129/432129	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2014%20Jun%202022%2005:24:04%20GMT	https://themeim.com/demo/senatory/assets/fonts/flaticon.svg	F:/Websites%20Raw/Political%20Portfolio%20HTML/senatory%20HTML/themeim.com/demo/senatory/assets/fonts/flaticon.svg	(from https://themeim.com/demo/senatory/assets/css/flaticon.css)
